feature,matched_col,comparison,n,events,logrank_p,hr,hr_p,hr_ci_low,hr_ci_high,c_index,plot,plot_stats_txt,cred_reason
APCAF||ECM_Remodeling_Signature,APCAF||ECM_Remodeling_Signature,overweight_vs_normal,125,69,0.04775799821388593,0.9314971236388249,0.6825219315907629,0.6629875376784131,1.3087529433596714,0.5316633266533066,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__APCAFECM_Remodeling_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__APCAFECM_Remodeling_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.798; obese_vs_overweight_prob_gt_0.1=0.817; obese_vs_overweight_prob_gt_0.2=0.626; obese_vs_overweight_prob_gt_0.2=0.645; obese_vs_overweight_prob_gt_0.3=0.489; obese_vs_overweight_prob_gt_0.3=0.503; obese_vs_overweight_prob_gt_0.5=0.292; obese_vs_overweight_prob_gt_0.5=0.295; obese_vs_overweight_prob_sig=0.350; obese_vs_overweight_prob_sig=0.504; overweight_credible=0.000; overweight_credible_hdi=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.750; overweight_prob_gt_0.1=0.755; overweight_prob_gt_0.2=0.514; overweight_prob_gt_0.2=0.527; overweight_prob_gt_0.3=0.343; overweight_prob_gt_0.3=0.354; overweight_prob_gt_0.5=0.166; overweight_prob_gt_0.5=0.168; overweight_vs_normal_prob_positive=0.895; overweight_vs_normal_prob_positive=0.952; overweight_vs_normal_prob_sig=0.632; overweight_vs_normal_prob_sig=0.664; prob_positive=0.560; prob_positive=0.596
B_CELLS_NAIVE||Autophagy_Regulation_Signature,B_CELLS_NAIVE||Autophagy_Regulation_Signature,overweight_vs_normal,125,69,0.03884812151546112,0.7317327117432398,0.048220863712710255,0.5367425858227075,0.9975596786575366,0.5901803607214429,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLS_NAIVEAutophagy_Regulation_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLS_NAIVEAutophagy_Regulation_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.066; obese_vs_overweight_prob_gt_0.1=0.069; obese_vs_overweight_prob_gt_0.2=0.001; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.181; obese_vs_overweight_prob_sig=0.188; overweight flag hdi=True; overweight flag rope=True; overweight flag=True; overweight_prob_gt_0.1=1.000; overweight_prob_gt_0.2=0.977; overweight_prob_gt_0.2=0.978; overweight_prob_gt_0.3=0.254; overweight_prob_gt_0.3=0.265; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=1.000; overweight_vs_normal_prob_sig=0.999; overweight_vs_normal_prob_sig=1.000; prob_positive=0.519; prob_positive=0.537
B_CELLS_NAIVE||Lipid_Metabolism_Signature,B_CELLS_NAIVE||Lipid_Metabolism_Signature,overweight_vs_normal,125,69,0.00010757896971011736,0.6120341330788266,0.018704373503811787,0.4064848973242052,0.9215244711903473,0.6102204408817635,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLS_NAIVELipid_Metabolism_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLS_NAIVELipid_Metabolism_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.066; obese_vs_overweight_prob_gt_0.1=0.069; obese_vs_overweight_prob_gt_0.2=0.001; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.194; obese_vs_overweight_prob_sig=0.197; overweight flag hdi=True; overweight flag rope=True; overweight flag=True; overweight_prob_gt_0.1=1.000; overweight_prob_gt_0.2=0.977; overweight_prob_gt_0.2=0.978; overweight_prob_gt_0.3=0.254; overweight_prob_gt_0.3=0.265; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=1.000; overweight_vs_normal_prob_sig=0.999; overweight_vs_normal_prob_sig=1.000; prob_positive=0.434; prob_positive=0.459
B_CELLS||Lipid_Metabolism_Signature,B_CELLS||Lipid_Metabolism_Signature,overweight_vs_normal,125,69,0.001120572114604831,0.6398725237168364,0.03185315576416035,0.42561519382644863,0.9619883231299956,0.6038076152304609,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLSLipid_Metabolism_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLSLipid_Metabolism_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.030; obese_vs_overweight_prob_gt_0.1=0.059; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.144; obese_vs_overweight_prob_sig=0.186; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.998; overweight_prob_gt_0.1=1.000; overweight_prob_gt_0.2=0.573; overweight_prob_gt_0.2=0.599; overweight_prob_gt_0.3=0.001; overweight_prob_gt_0.3=0.004; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=1.000; overweight_vs_normal_prob_sig=0.994; overweight_vs_normal_prob_sig=0.996; prob_positive=0.495; prob_positive=0.505
B_CELLS||MHC_II_Presentation_Signature,B_CELLS||MHC_II_Presentation_Signature,overweight_vs_normal,125,69,0.004738295025725188,0.8063627002919572,0.20376872523863618,0.5786041574124674,1.1237748572874777,0.5799599198396793,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLSMHC_II_Presentation_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLSMHC_II_Presentation_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.030; obese_vs_overweight_prob_gt_0.1=0.059; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.134; obese_vs_overweight_prob_sig=0.182; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.998; overweight_prob_gt_0.1=1.000; overweight_prob_gt_0.2=0.573; overweight_prob_gt_0.2=0.599; overweight_prob_gt_0.3=0.001; overweight_prob_gt_0.3=0.004; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=1.000; overweight_vs_normal_prob_sig=0.985; overweight_vs_normal_prob_sig=0.992; prob_positive=0.552; prob_positive=0.563
B_CELLS||ROS_Response_Signature,B_CELLS||ROS_Response_Signature,overweight_vs_normal,125,69,0.01710775867856313,0.7849006656489355,0.10797614034638804,0.5841909183576394,1.0545680112044926,0.5839679358717434,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLSROS_Response_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLSROS_Response_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.030; obese_vs_overweight_prob_gt_0.1=0.059; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.139; obese_vs_overweight_prob_sig=0.185; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.998; overweight_prob_gt_0.1=1.000; overweight_prob_gt_0.2=0.573; overweight_prob_gt_0.2=0.599; overweight_prob_gt_0.3=0.001; overweight_prob_gt_0.3=0.004; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=1.000; overweight_vs_normal_prob_sig=0.993; overweight_vs_normal_prob_sig=0.997; prob_positive=0.540; prob_positive=0.547
B_CELLS||Regulatory_B_Cell_Signature,B_CELLS||Regulatory_B_Cell_Signature,overweight_vs_normal,125,69,0.01427911273908716,0.802182333644445,0.3061975209929375,0.5259105722960231,1.223585397041682,0.586372745490982,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLSRegulatory_B_Cell_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLSRegulatory_B_Cell_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.030; obese_vs_overweight_prob_gt_0.1=0.059; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.126; obese_vs_overweight_prob_sig=0.179; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.998; overweight_prob_gt_0.1=1.000; overweight_prob_gt_0.2=0.573; overweight_prob_gt_0.2=0.599; overweight_prob_gt_0.3=0.001; overweight_prob_gt_0.3=0.004; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=1.000; overweight_vs_normal_prob_sig=0.988; overweight_vs_normal_prob_sig=0.993; prob_positive=0.526; prob_positive=0.531
B_CELLS||Regulatory_B_Function_Signature,B_CELLS||Regulatory_B_Function_Signature,overweight_vs_normal,125,69,0.01427911273908716,0.802182333644445,0.3061975209929375,0.5259105722960231,1.223585397041682,0.586372745490982,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLSRegulatory_B_Function_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__B_CELLSRegulatory_B_Function_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.030; obese_vs_overweight_prob_gt_0.1=0.059; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.130; obese_vs_overweight_prob_sig=0.191; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.998; overweight_prob_gt_0.1=1.000; overweight_prob_gt_0.2=0.573; overweight_prob_gt_0.2=0.599; overweight_prob_gt_0.3=0.001; overweight_prob_gt_0.3=0.004; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=1.000; overweight_vs_normal_prob_sig=0.986; overweight_vs_normal_prob_sig=0.994; prob_positive=0.531; prob_positive=0.533
CD8_T_GENERAL||Immunosenescence_Signature,CD8_T_GENERAL||Immunosenescence_Signature,overweight_vs_normal,125,69,0.043561235023088174,0.8774120892518908,0.4616581670016986,0.6194120314472635,1.2428753967962163,0.5352705410821643,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__CD8_T_GENERALImmunosenescence_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__CD8_T_GENERALImmunosenescence_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.331; obese_vs_overweight_prob_gt_0.1=0.361; obese_vs_overweight_prob_gt_0.2=0.018; obese_vs_overweight_prob_gt_0.2=0.030; obese_vs_overweight_prob_gt_0.3=0.001; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.360; obese_vs_overweight_prob_sig=0.403; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.899; overweight_prob_gt_0.1=0.932; overweight_prob_gt_0.2=0.120; overweight_prob_gt_0.2=0.169; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.3=0.001; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.996; overweight_vs_normal_prob_positive=0.998; overweight_vs_normal_prob_sig=0.866; overweight_vs_normal_prob_sig=0.895; prob_positive=0.803; prob_positive=0.836
FIBROBLASTS||Collagen_Synthesis_Signature,FIBROBLASTS||Collagen_Synthesis_Signature,overweight_vs_normal,125,69,0.02811771034132313,1.9497211089973372,0.004009570570017723,1.23724569117707,3.0724798073479507,0.5910821643286573,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__FIBROBLASTSCollagen_Synthesis_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__FIBROBLASTSCollagen_Synthesis_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.000; obese_vs_overweight_prob_gt_0.1=0.006; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.032; obese_vs_overweight_prob_sig=0.063; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.888; overweight_prob_gt_0.1=0.950; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.2=0.001; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.998; overweight_vs_normal_prob_positive=0.999; overweight_vs_normal_prob_sig=0.773; overweight_vs_normal_prob_sig=0.805; prob_positive=0.409; prob_positive=0.415
FIBROBLASTS||ECM_Production_Signature,FIBROBLASTS||ECM_Production_Signature,overweight_vs_normal,125,69,0.0011780983046177963,2.327005435315091,0.0009401067329871448,1.4107947851738005,3.83822959433387,0.6086172344689379,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__FIBROBLASTSECM_Production_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__FIBROBLASTSECM_Production_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.000; obese_vs_overweight_prob_gt_0.1=0.006; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.035; obese_vs_overweight_prob_sig=0.065; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.888; overweight_prob_gt_0.1=0.950; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.2=0.001; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.998; overweight_vs_normal_prob_positive=1.000; overweight_vs_normal_prob_sig=0.810; overweight_vs_normal_prob_sig=0.859; prob_positive=0.378; prob_positive=0.393
FIBROBLASTS||Fibrosis_Signature,FIBROBLASTS||Fibrosis_Signature,overweight_vs_normal,125,69,0.006758627272860636,2.341808569810675,0.0018176318740760952,1.3718013832503222,3.9977123835849087,0.5963927855711423,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__FIBROBLASTSFibrosis_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__FIBROBLASTSFibrosis_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.000; obese_vs_overweight_prob_gt_0.1=0.006; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.045; obese_vs_overweight_prob_sig=0.074; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.888; overweight_prob_gt_0.1=0.950; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.2=0.001; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.999; overweight_vs_normal_prob_positive=1.000; overweight_vs_normal_prob_sig=0.841; overweight_vs_normal_prob_sig=0.909; prob_positive=0.300; prob_positive=0.347
FIBROBLASTS||Hypoxia_Response_Signature,FIBROBLASTS||Hypoxia_Response_Signature,overweight_vs_normal,125,69,0.0014091269158544282,1.7417509867142853,0.0013327920821181118,1.2410540267135912,2.444451598737932,0.6314629258517034,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__FIBROBLASTSHypoxia_Response_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__FIBROBLASTSHypoxia_Response_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.000; obese_vs_overweight_prob_gt_0.1=0.006; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.041; obese_vs_overweight_prob_sig=0.068; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.888; overweight_prob_gt_0.1=0.950; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.2=0.001; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.999; overweight_vs_normal_prob_positive=1.000; overweight_vs_normal_prob_sig=0.836; overweight_vs_normal_prob_sig=0.893; prob_positive=0.423; prob_positive=0.443
FIBROBLASTS||TGF_Beta_Signaling_Signature,FIBROBLASTS||TGF_Beta_Signaling_Signature,overweight_vs_normal,125,69,0.0078108058312308685,2.682816121818062,0.0009671578545799846,1.492903137370271,4.821144897695915,0.6132264529058116,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__FIBROBLASTSTGF_Beta_Signaling_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__FIBROBLASTSTGF_Beta_Signaling_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.000; obese_vs_overweight_prob_gt_0.1=0.006; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.034; obese_vs_overweight_prob_sig=0.067; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.888; overweight_prob_gt_0.1=0.950; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.2=0.001; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=1.000; overweight_vs_normal_prob_sig=0.823; overweight_vs_normal_prob_sig=0.892; prob_positive=0.356; prob_positive=0.386
FIBROBLASTS||Wnt_Signaling_Signature,FIBROBLASTS||Wnt_Signaling_Signature,overweight_vs_normal,125,69,0.03916236022869472,1.910026158195971,0.13014666478225964,0.8262330420353188,4.415461182726353,0.587875751503006,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__FIBROBLASTSWnt_Signaling_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__FIBROBLASTSWnt_Signaling_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.000; obese_vs_overweight_prob_gt_0.1=0.006; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.034; obese_vs_overweight_prob_sig=0.066; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.888; overweight_prob_gt_0.1=0.950; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.2=0.001; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.999; overweight_vs_normal_prob_sig=0.783; overweight_vs_normal_prob_sig=0.814; prob_positive=0.424; prob_positive=0.444
MONOCYTES||Cellular_Stress_Response_Signature,MONOCYTES||Cellular_Stress_Response_Signature,overweight_vs_normal,125,69,0.0012179776369570395,1.5235936723849082,0.005753346711888236,1.1300022074057423,2.0542771185028523,0.5529058116232465,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__MONOCYTESCellular_Stress_Response_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__MONOCYTESCellular_Stress_Response_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.011; obese_vs_overweight_prob_gt_0.1=0.026; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.134; obese_vs_overweight_prob_sig=0.144; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.445; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.008; overweight_vs_normal_prob_positive=0.010; overweight_vs_normal_prob_sig=0.454; overweight_vs_normal_prob_sig=0.461; prob_positive=0.149; prob_positive=0.169
MONOCYTES||Complement_Receptor_Signaling_Signature,MONOCYTES||Complement_Receptor_Signaling_Signature,overweight_vs_normal,125,69,0.031460744911829784,1.1241213084234283,0.5991778914323833,0.7266488497279979,1.7390087612807954,0.5254509018036072,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__MONOCYTESComplement_Receptor_Signaling_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__MONOCYTESComplement_Receptor_Signaling_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.011; obese_vs_overweight_prob_gt_0.1=0.026; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.088; obese_vs_overweight_prob_sig=0.107; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.445; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.005; overweight_vs_normal_prob_sig=0.493; overweight_vs_normal_prob_sig=0.495; prob_positive=0.219; prob_positive=0.228
MONOCYTES||ER_Stress_Response_Signature,MONOCYTES||ER_Stress_Response_Signature,overweight_vs_normal,125,69,0.013276909986596957,1.5793998909734943,0.00838105378000066,1.1244076367070808,2.2185050458323494,0.5695390781563127,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__MONOCYTESER_Stress_Response_Signature.png,/content/drive/MyDrive/new_dysfunction/survival_inputs/survival_significant_styled_cred_outside/plots/km_features/overweight_vs_normal__MONOCYTESER_Stress_Response_Signature.txt,obese_vs_overweight_credible=0.000; obese_vs_overweight_credible_hdi=0.000; obese_vs_overweight_credible_rope=0.000; obese_vs_overweight_prob_gt_0.1=0.011; obese_vs_overweight_prob_gt_0.1=0.026; obese_vs_overweight_prob_gt_0.2=0.000; obese_vs_overweight_prob_gt_0.3=0.000; obese_vs_overweight_prob_gt_0.5=0.000; obese_vs_overweight_prob_sig=0.088; obese_vs_overweight_prob_sig=0.117; overweight flag hdi=True; overweight flag=True; overweight_credible=0.000; overweight_credible_rope=0.000; overweight_prob_gt_0.1=0.445; overweight_prob_gt_0.2=0.000; overweight_prob_gt_0.3=0.000; overweight_prob_gt_0.5=0.000; overweight_vs_normal_prob_positive=0.001; overweight_vs_normal_prob_positive=0.004; overweight_vs_normal_prob_sig=0.534; overweight_vs_normal_prob_sig=0.566; prob_positive=0.225; prob_positive=0.226
